text,label
@tylermear i hate you  i don't want to work,0
says It's a rainy Tuesday morning.  http://plurk.com/p/116ym3,0
Most improved ,1
Awesome weather today. Tomorrow will be even better ,1
@espyon orly?   aSILfhlasihflkasdhglksd  you maek me happiesss babycaekz :3  ,1
"@cindypon Thanks! Btw, my name is not really Senfaye! ",1
I miss watching meryl.  ,0
The electrician at work is stalking me.  I'm kinda scared.  ,0
At lunch with my mom. I didn't tell her I was driving 2 hours to surprise her ,1
@lasgalen I do - only takes 40 mins ,1
@goodgirlgonbad_ naah  whats wrong !?,0
Found out this morning that Dylan Moran is on stage in Stockholm tomorrow night - and I probably won't be able to go! Wah! ,0
Looks like I'm gonna gave to find a laptop repair place in Topeka becuz fan is screaming at me again ,0
Had one of those nights where I see who really gives a shit about me. Didn't go so well. My right hand's all messed up. My trigger hand ,0
is all dressed up with nowhere to go  http://plurk.com/p/x9r39,0
"@Dreamer64 Still have to finish some commissioned work, but it should be up in due time ",1
i am cooking dinner tonight and watching a movie and then i will be back online later tonight  hope everyone is having a wonderful sunday,1
@kesouthall I've a bit of work to do then I should be heading in for one or two ,1
"@LiZAmtl  her to my moms for my party thing, and she said she would try to make it. :/ she couldn't I guess ",0
@freespiritjain Good to know that....DJ Rocked  Enjoy dude,1
Trying to update my resume. I hate having to update my resume ,0
playing poker on facebook.  i wish hey monday would come to the Philippines again. ,1
@nessyfame I tried to give him your # but he was to busy doing drugs to pay attention. Pls don't leave Wash Hts  http://myloc.me/25Tm,0
"feeling poop again had a good day though, twitter on my phone costs 50p a minute ",0
@SashaRenee12 what did you think of Gran Torino? We loved it! And we pretty much hate most movies. ,1
Im painting that house this weekend.. but wow I am getting burned out doing labor all day all week ,0
10% twitter users produced 90% tweets overall. Twitter is a 1 way stream largelly ,0
http://twitpic.com/7ywp6 - downtown va beach. that's as close as i got to the ocean.  no time to hit the beach.,0
just put my son dofor a nap. Time to get beautiful for the day! ,1
i love @MariaMalkoun and @fella95! i need them. ,1
@fagerlund danmark is the future ,1
First day of externship was great!!! I learned claims and payments with a new program!!! ,1
"Okay, I must either have a really stupid comp, or just be really stupid, cause I can't get this stupid tweetdeck to work anymore. ",0
"were working at the places I hate the most today, the aurora schools ",0
@kidbritishmusic dude we thought you could pay on the door at the sugarmill thats what it said on the website so we were turned away ,0
Just watched #1 seeded Safina get beat by a poser ,0
work  sucks.,0
@Little_Ren 1968 is my favorite year. ,1
#unfollowdiddy because the bottlerockets he sold me didn't go anywhere ,0
Finally woke up and I think I may go live on u stream and create animations/draw which if I go live Ill notify all chu ,1
Grr... Woke up feeling like crap and with a fever of 100.1 ,0
Trying to control my allergies! ,0
2 rows up a newborn is screaming bloody murder while the parents just sit there stuffing their faces w/ popcorn ,0
I wish I was hanging with hasan and aj ,0
@DrJennifer Fantastic! On break btw soccer games so hanging at office w/ kids. They like b/c each have own computer  How about you??,1
"I want to go to the Metro Station Koncert in ""Köln"" ",0
very sad HM season 3 is over  im going to miss everybody so much!!,0
Join us TODAY from 3-7pm for our Community Blood Drive. It's for a GREAT cause! ,1
"apaz, lucky charms are only available on the black market in the UK! They cost like 17 quid hahaha and i have a craving right now... ",0
Diamond life...loverboy...moves through space with minimum waste...maximum joy ,1
is gonna be drugged up tonite ,0
Hi i am Jasen ,1
"@michaelalacey Laughing, talking to myself, me, never. . .my other personality says to say hi ",1
cannot sleep at all! not good considering i have to sit a maths exam in about 7 and a half hours ,0
awh! rad is super cute!  http://bit.ly/8yRYo  <3,1
"@twit_ch And I have been known to fake my own death, so... I try not to FB or MS too often. ",1
@joeyfortman -  Joeyfortman!  She's awesome.  Follow her and check out her journal at http://www.joeyfortman.com.,0
Tonight  ,0
@mileycyrus =P Loove Youu Miley..! ,1
i like to be freelance,1
"Dang Xstreet, i think they ""Lost"" my deposit ",0
I need my license. ,0
"today.....shopping, shopping, shopping and starbucks  Life is so beautiful",1
@Deroshairjtv actually the world will end at 12/12/12 @12:12am  so the movie must come out before then ,1
all classes on sundays should be banned. ,0
im going to go through the OC again. On ep 1 right now. Man i love the first season! ,1
"@DinosGoRawr 6'1"" hahah and yes old navy! i just found an old giftcard thats good there/banana republic/ the gap ",1
"says ugh!!! lower locker ""again...""  well, so far, okay na rin... MAbabaw lang nmn kaligayan ko... kaya http://plurk.com/p/t9edd",0
Fun watching the boys play softball! I have work sooooo early tomorrow ,0
I have no internet on my computer.. Love life ,0
@Adrienne_Bailon hey what about my shout out ,0
@HeatherShorter I love that song! I was starting to think I was the only one that knew that one!    #sameperson,1
@Dusty_Bullet he is recovering.. doc said 6 months physio before he can walk  hve got almost a ton of titanium inside him now...,0
it's jamming session and listening to jazz. i love jazz it's always makes me feel chill out ,1
@projblogsphere http://twitpic.com/6dlck - LO!!! So pretty  Reminds me of the time a peregrine falcon flew into a pine tree beside me  ...,1
"De term 'Ethical Hacker' wordt gebruikt  ""Banks are very much heavy users of Linux"" #usnow",1
"@jenandhearts awh I wish I was going to cobra  stupid gay mum. Im learning my physics course,my teacher is a legend but he can't teach :')",0
@lipserviceradio i miss you too  we should go see the bc at court st before 3pm the price is $8.50,0
Bad Day.... ,0
"@MichDdot Along with mine, my coffee magically disappeared tho. ",0
is cleaning music library / bran van 3000 - drinking in L.A ,1
@NathanFillion Hopefully be at Collectormania and looking forward to a certain signing ,1
a week has passed since my last drunken episode and someone came here to  tell me about my drunken behavior  guys get over it!,0
@ASKTechNetUK silverlight controls on teh conference presentations not always present. so no full screen or fastfwd/rvrse ,0
"BULLETIN -- ACTRESS FARRAH FAUCETT HAS DIED. (via @BreakingNews) Well, crap. ",0
that's the only problem with twitter you can't tell who is fake ,0
@Lynne90 i cant believe how close tuesday is ,1
"@cecilshun wow. first of all, welcome to twitterland... ",1
"#haveyouever Experienced that when your life falls into ashes and you have nothing, thats when you get the real gift; the awakining?? ",1
@joncheah good luck with the kayak! at least you'll be in the great outdoors that you love. take care. ,1
is up waaaaay too early for a Sunday. ,0
really doesnt want to do much of anything today ,0
"oh, my God. season finale of season six of That '70s Show = I ALMOST CRIED ",0
@pinojo Don't hurt my friend Ginger!!  ,1
@bry_wong A topless Lautner is always good ,1
"@fauxhemian What kinda soup, Ian? ",1
moving? no thank you ,0
"my mom said to me ""you are skinny. its kinda gross."" noooooooooo. i need a personal trainer ",0
beautiful rainbow over City Hall atm ,1
another long day at school  then a short workout,0
"@MaraBG oh dear, read ur reply, finally figured out what Gr8 means, just needed 2 b in right context! So, thx 4 that 2! lol ",1
and RIP to my best friend's dog Buster  he passed away this morning....... got into a BUFO toad ... fkn toad :/,0
@runpdx haha yes!!! Got my muscles a lil warmed up for stretching ,1
@alex_gibson http://code.google.com/chromium/ its closest you'll get so far but I hear its buggy and incomplete... ,0
"Great day!  The sun has returned,   Clearwater Beach is summoning me!!!",1
"working hard. check out my new single ""Inner Me""@ www.myspace.com/goldyboyentertainment.It has #1 written all over it ",1
@Davidakimoto hmmm i've been on food network and I did photowork for MGA toys but nothing major yet! Tv and film for me also ,1
"@laurenparadiso no, thank u for share your talent with us ",1
I'm seated at the middle column and at the first row. Directly in front of me is the teacher's table. Whatuppp witt daaaattt?? ,0
@Barreda there are some advantages to big cities.. DMV is not one of them ,1
"Your last chance to see Susan Boyle freak out -> http://tinyurl.com/ndepoh I'll take down the post, I scare she'll freak out on me.. ",1
@michaelmagical hello there ,1
@jrkgirlnla ouch  you ok?,0
So much for that.  Wow.  What a bomb. ,0
omg i can't believe i'm failing a subject ,0
@noodlez - The infected could push a generator infront of the elevator door on the NoMercy level - getting you stuck in the lift ,0
I'm soooo bored...and waiting for stuff to load... ,0
"@Karinaaaaaaaaaa I actually miss school for once cause drama, I hate being ill  ferny been shouting?",0
I really need a real bed. ,0
Just came back from the mall. Exhausted but still gonna study for a lil bit. Life's miserable at the moment. Boohoo. ,0
@kewby i really really hope so ,0
@Mz_K_ - Great pic!  I'm jealous... freezing in Sydney. ,0
jsut home from a night at the casino.... won a tenner lost a tenner ,0
"@judexmurphy Hooray! There will always be a special place in my heart for Weapons, however, I am luuuurving Bulletproof. ",1
has now got tonsilitis! wont be moving from the couch for a few days or eating either ,0
Feel like summer Santa claus-- gift giving everywhere ,1
goin to sleep even tho its still early here. just got about 5 hrs of sleep earlier. Goodnite Twitkers ,1
"Don't want to go to work today, I'm missing Strawberry Fair!  x",0
watching the notebook. lol ,0
@__earth Hehehehe ,1
@EmmeRogers Booze and geeks... oh how could I possibly resist ,1
"Hub has decided going 2 bed early is good (we're night owls). Trouble is, he's sleep as soon as his head hits the pillow & I'm wide awake ",0
"Maps are printed out. Soon, time to pick up my girlfriend for her to visit Bel Air. ",1
my dog can't move anymore. praying that he will be okay ,0
@heawood not like the good old days when posties might throw all non Labour leaflets in the bin ,0
"Close enuf 4 me!  @bradbaumn @CJHatter Aww thanks for the shout out yesterday bro, but I'm just a FRIEND to the community, not pt of it ;)",1
@SuperPastor well no NASCAR at church must go home ,0
french is the worst subject ever. ,0
"@afonin потому что БДЧ значительно дороже. из БДЧ в прокате был только Кайенн, но нуевонафик ",1
My feet hurt so bad ,0
omg why are the marshmellows in lucky charms so damn tiny now? i feel cheated. ,0
taylor swift i herd that she was on csi somebody plz tell me if that was true ,1
@metrostation are u coming back to Finland?  I HOPE SO 'cause i can't b there tonight. ,0
"i feel a sickie coming so i looked up swine flu symptoms. i have a fever, chills, a headache and fatigue. they are all on the list ",0
@drcoras http://twitpic.com/59iog - They pimped up the car ,1
@r4yfx The weekend before payday to be exact! ,0
I can't believe the show the nanny is on nick at nite... ,0
I don't wanna be single the rest of my life ,0
"@ameliasprout You ARE nuts, but you get extra mommy points for doing it anyway. ",1
@HolyShizItsNLT I LOVE YOU! ,1
@kylerichter you need to come up with a nice job title like that for yourself ,1
@sushirockstar pyschos do that  xx,1
quivering greyhound shaped wreck appeared at top of stairs just now - I am so proud of my soppy boy. He's stuck upstairs crying now ,1
"WOW, what a boring FRIDAY... and I have tomorrow off too. WTH. ",0
"That was mean, I'm stressed because of the maths gcse I have tomorrow. But its not as bad as having incommunicado on tuesday ",0
